Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Budgeted Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Men's Apparel,$44.00 ,49,"$2,156 ","$1,897 ","$1,164 ",54%,Online
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Women's Apparel,$56.00 ,152,"$8,512 ","$7,491 ","$3,660 ",43%,Online
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$53.00 ,233,"$12,349 ","$10,867 ","$5,804 ",47%,Online
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$62.00 ,176,"$10,912 ","$9,603 ","$5,020 ",46%,Online
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$73.00 ,195,"$14,235 ","$12,527 ","$6,833 ",48%,Online
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$72.00 ,142,"$10,224 ","$8,997 ","$5,010 ",49%,Online
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Men's Apparel,$81.00 ,104,"$8,424 ","$7,413 ","$4,296 ",51%,Online
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Women's Apparel,$96.00 ,182,"$17,472 ","$15,375 ","$6,989 ",40%,Online
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$79.00 ,255,"$20,145 ","$17,728 ","$10,073 ",50%,Online
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$81.00 ,203,"$16,443 ","$14,470 ","$8,222 ",50%,Online
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$86.00 ,182,"$15,652 ","$13,774 ","$7,043 ",45%,Online
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$82.00 ,149,"$12,218 ","$10,752 ","$5,620 ",46%,Online
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Men's Apparel,$85.00 ,162,"$13,770 ","$12,118 ","$7,574 ",55%,Online
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Women's Apparel,$96.00 ,180,"$17,280 ","$15,206 ","$6,912 ",40%,Online
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$83.00 ,240,"$19,920 ","$17,530 ","$8,964 ",45%,Online
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$76.00 ,202,"$15,352 ","$13,510 ","$7,369 ",48%,Online
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$69.00 ,189,"$13,041 ","$11,476 ","$6,260 ",48%,Online
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$66.00 ,111,"$7,326 ","$6,447 ","$3,590 ",49%,Online
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Men's Apparel,$64.00 ,106,"$6,784 ","$5,970 ","$3,460 ",51%,Online
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Women's Apparel,$73.00 ,75,"$5,475 ","$4,818 ","$2,300 ",42%,Online
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$46.00 ,113,"$5,198 ","$4,574 ","$2,599 ",50%,Online
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$52.00 ,113,"$5,876 ","$5,171 ","$2,703 ",46%,Online
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$47.00 ,65,"$3,055 ","$2,688 ","$1,436 ",47%,Online
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$45.00 ,54,"$2,430 ","$2,138 ","$1,191 ",49%,Online
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Men's Apparel,$58.00 ,56,"$3,248 ","$2,858 ","$1,624 ",50%,Online
Foot Locker,1128299,9/25/2021,Southeast,Virginia,Richmond,Women's Apparel,$42.00 ,70,"$2,940 ","$2,587 ","$1,264 ",43%,Online
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$38.00 ,102,"$3,876 ","$3,411 ","$1,744 ",45%,Online
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$51.00 ,142,"$7,242 ","$6,373 ","$3,549 ",49%,Online
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$46.00 ,95,"$4,370 ","$3,846 ","$2,010 ",46%,Online
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$41.00 ,98,"$4,018 ","$3,536 ","$1,969 ",49%,Online
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Men's Apparel,$53.00 ,87,"$4,611 ","$4,058 ","$2,490 ",54%,Online
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Women's Apparel,$59.00 ,102,"$6,018 ","$5,296 ","$2,648 ",44%,Online
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$42.00 ,155,"$6,510 ","$5,729 ","$3,060 ",47%,Online
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$47.00 ,169,"$7,943 ","$6,990 ","$3,892 ",49%,Online
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$43.00 ,138,"$5,934 ","$5,222 ","$2,848 ",48%,Online
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$52.00 ,113,"$5,876 ","$5,171 ","$2,820 ",48%,Online
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Men's Apparel,$73.00 ,111,"$8,103 ","$7,131 ","$4,457 ",55%,Online
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Women's Apparel,$74.00 ,149,"$11,026 ","$9,703 ","$4,410 ",40%,Online
Foot Locker,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$60.00 ,225,"$13,500 ","$11,880 ","$6,345 ",47%,Online
Foot Locker,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$74.00 ,225,"$16,650 ","$14,652 ","$7,493 ",45%,Online
Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$64.00 ,154,"$9,856 ","$8,673 ","$4,731 ",48%,Online
Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$67.00 ,160,"$10,720 ","$9,434 ","$5,360 ",50%,Online
Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's Apparel,$72.00 ,133,"$9,576 ","$8,427 ","$4,884 ",51%,Online
Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Women's Apparel,$82.00 ,150,"$12,300 ","$10,824 ","$5,289 ",43%,Online
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$34.00 ,203,"$6,902 ","$6,074 ","$4,210 ",61%,Online
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$34.00 ,154,"$5,236 ","$4,608 ","$2,670 ",51%,Online
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$23.00 ,149,"$3,427 ","$3,016 ","$1,371 ",40%,Online
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,$29.00 ,116,"$3,364 ","$2,960 ","$1,682 ",50%,Online
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Men's Apparel,$43.00 ,122,"$5,246 ","$4,616 ","$2,728 ",52%,Online
Sports Direct,1185732,1/19/2021,Southeast,Virginia,Richmond,Women's Apparel,$33.00 ,138,"$4,554 ","$4,008 ","$3,097 ",68%,Online
Sports Direct,1185732,2/17/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$34.00 ,200,"$6,800 ","$5,984 ","$4,284 ",63%,Online
Sports Direct,1185732,2/17/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$33.00 ,117,"$3,861 ","$3,398 ","$2,008 ",52%,Online
Sports Direct,1185732,2/17/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$23.00 ,150,"$3,450 ","$3,036 ","$1,484 ",43%,Online
Sports Direct,1185732,2/17/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$28.00 ,109,"$3,052 ","$2,686 ","$1,495 ",49%,Online
Sports Direct,1185732,2/17/2021,Midwest,Michigan,Detroit,Men's Apparel,$41.00 ,126,"$5,166 ","$4,546 ","$2,841 ",55%,Online
Sports Direct,1185732,2/17/2021,Midwest,Michigan,Detroit,Women's Apparel,$33.00 ,138,"$4,554 ","$4,008 ","$3,051 ",67%,Online
Sports Direct,1185732,3/15/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$34.00 ,216,"$7,344 ","$6,463 ","$4,480 ",61%,Online
Sports Direct,1185732,3/15/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$32.00 ,126,"$4,032 ","$3,548 ","$2,177 ",54%,Online
Sports Direct,1185732,3/15/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$25.00 ,124,"$3,100 ","$2,728 ","$1,240 ",40%,Online
Sports Direct,1185732,3/15/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$29.00 ,91,"$2,639 ","$2,322 ","$1,267 ",48%,Online
Sports Direct,1185732,3/15/2021,Midwest,Michigan,Detroit,Men's Apparel,$43.00 ,94,"$4,042 ","$3,557 ","$2,102 ",52%,Online
Sports Direct,1185732,3/15/2021,Midwest,Michigan,Detroit,Women's Apparel,$33.00 ,143,"$4,719 ","$4,153 ","$3,256 ",69%,Online
Sports Direct,1185732,4/16/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$32.00 ,181,"$5,792 ","$5,097 ","$3,475 ",60%,Online
Sports Direct,1185732,4/16/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$38.00 ,111,"$4,218 ","$3,712 ","$2,236 ",53%,Online
Sports Direct,1185732,4/16/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$27.00 ,135,"$3,645 ","$3,208 ","$1,531 ",42%,Online
Sports Direct,1185732,4/16/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$32.00 ,109,"$3,488 ","$3,069 ","$1,604 ",46%,Online
Sports Direct,1185732,4/16/2021,Midwest,Michigan,Detroit,Men's Apparel,$45.00 ,120,"$5,400 ","$4,752 ","$2,700 ",50%,Online
Sports Direct,1185732,4/16/2021,Midwest,Michigan,Detroit,Women's Apparel,$37.00 ,152,"$5,624 ","$4,949 ","$3,881 ",69%,Online
Sports Direct,1185732,5/15/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$48.00 ,207,"$9,936 ","$8,744 ","$6,061 ",61%,Online
Sports Direct,1185732,5/15/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$47.00 ,150,"$7,050 ","$6,204 ","$3,878 ",55%,Online
Sports Direct,1185732,5/15/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$44.00 ,133,"$5,852 ","$5,150 ","$2,341 ",40%,Online
Sports Direct,1185732,5/15/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$42.00 ,126,"$5,292 ","$4,657 ","$2,646 ",50%,Online
Sports Direct,1185732,5/15/2021,Midwest,Michigan,Detroit,Men's Apparel,$52.00 ,124,"$6,448 ","$5,674 ","$3,417 ",53%,Online
Sports Direct,1185732,5/15/2021,Midwest,Michigan,Detroit,Women's Apparel,$55.00 ,150,"$8,250 ","$7,260 ","$5,775 ",70%,Online
Sports Direct,1185732,6/17/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$52.00 ,206,"$10,712 ","$9,427 ","$6,641 ",62%,Online
Sports Direct,1185732,6/17/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$46.00 ,167,"$7,682 ","$6,760 ","$4,148 ",54%,Online
Sports Direct,1185732,6/17/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$41.00 ,138,"$5,658 ","$4,979 ","$2,490 ",44%,Online
Sports Direct,1185732,6/17/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$43.00 ,158,"$6,794 ","$5,979 ","$3,261 ",48%,Online
Sports Direct,1185732,6/17/2021,Midwest,Michigan,Detroit,Men's Apparel,$57.00 ,152,"$8,664 ","$7,624 ","$4,765 ",55%,Online
Sports Direct,1185732,6/17/2021,Midwest,Michigan,Detroit,Women's Apparel,$60.00 ,169,"$10,140 ","$8,923 ","$6,591 ",65%,Online
Sports Direct,1185732,7/15/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$57.00 ,225,"$12,825 ","$11,286 ","$7,695 ",60%,Online
Sports Direct,1185732,7/15/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$53.00 ,189,"$10,017 ","$8,815 ","$5,109 ",51%,Online
Sports Direct,1185732,7/15/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$46.00 ,173,"$7,958 ","$7,003 ","$3,581 ",45%,Online
Sports Direct,1185732,7/15/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$47.00 ,158,"$7,426 ","$6,535 ","$3,342 ",45%,Online
Sports Direct,1185732,7/15/2021,Midwest,Michigan,Detroit,Men's Apparel,$54.00 ,143,"$7,722 ","$6,795 ","$3,938 ",51%,Online
Sports Direct,1185732,7/15/2021,Midwest,Michigan,Detroit,Women's Apparel,$62.00 ,210,"$13,020 ","$11,458 ","$8,984 ",69%,Online
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$55.00 ,263,"$14,465 ","$12,729 ","$9,258 ",64%,Online
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$50.00 ,195,"$9,750 ","$8,580 ","$4,875 ",50%,Online
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$42.00 ,144,"$6,048 ","$5,322 ","$2,540 ",42%,Online
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$34.00 ,142,"$4,828 ","$4,249 ","$2,173 ",45%,Online
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,Men's Apparel,$42.00 ,135,"$5,670 ","$4,990 ","$3,005 ",53%,Online
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,Women's Apparel,$45.00 ,176,"$7,920 ","$6,970 ","$5,386 ",68%,Online
Sports Direct,1185732,9/15/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$42.00 ,232,"$9,744 ","$8,575 ","$6,139 ",63%,Online
Sports Direct,1185732,9/15/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$37.00 ,174,"$6,438 ","$5,665 ","$3,283 ",51%,Online
Sports Direct,1185732,9/15/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$34.00 ,145,"$4,930 ","$4,338 ","$2,071 ",42%,Online
Sports Direct,1185732,9/15/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$34.00 ,119,"$4,046 ","$3,560 ","$1,821 ",45%,Online
Sports Direct,1185732,9/15/2021,Midwest,Michigan,Detroit,Men's Apparel,$41.00 ,128,"$5,248 ","$4,618 ","$2,624 ",50%,Online
Sports Direct,1185732,9/15/2021,Midwest,Michigan,Detroit,Women's Apparel,$48.00 ,173,"$8,304 ","$7,308 ","$5,398 ",65%,Online
Sports Direct,1185732,10/17/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$49.00 ,225,"$11,025 ","$9,702 ","$6,725 ",61%,Online
Sports Direct,1185732,10/17/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$37.00 ,167,"$6,179 ","$5,438 ","$3,151 ",51%,Online
Sports Direct,1185732,10/17/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$37.00 ,123,"$4,551 ","$4,005 ","$2,048 ",45%,Online
Sports Direct,1185732,10/17/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$38.00 ,116,"$4,408 ","$3,879 ","$2,204 ",50%,Online
Sports Direct,1185732,10/17/2021,Midwest,Michigan,Detroit,Men's Apparel,$48.00 ,112,"$5,376 ","$4,731 ","$2,957 ",55%,Online
Sports Direct,1185732,10/17/2021,Midwest,Michigan,Detroit,Women's Apparel,$52.00 ,137,"$7,124 ","$6,269 ","$4,987 ",70%,Online
Sports Direct,1185732,11/16/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$49.00 ,196,"$9,604 ","$8,452 ","$6,051 ",63%,Online
Sports Direct,1185732,11/16/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$42.00 ,145,"$6,090 ","$5,359 ","$3,350 ",55%,Online
Sports Direct,1185732,11/16/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$43.00 ,120,"$5,160 ","$4,541 ","$2,322 ",45%,Online
Sports Direct,1185732,11/16/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$41.00 ,138,"$5,658 ","$4,979 ","$2,772 ",49%,Online
Sports Direct,1185732,11/16/2021,Midwest,Michigan,Detroit,Men's Apparel,$59.00 ,126,"$7,434 ","$6,542 ","$4,089 ",55%,Online
Sports Direct,1185732,11/16/2021,Midwest,Michigan,Detroit,Women's Apparel,$59.00 ,169,"$9,971 ","$8,774 ","$6,880 ",69%,Online
Sports Direct,1185732,12/15/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$55.00 ,255,"$14,025 ","$12,342 ","$8,555 ",61%,Online
Sports Direct,1185732,12/15/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$46.00 ,176,"$8,096 ","$7,124 ","$4,291 ",53%,Online
Foot Locker,1185732,12/15/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$48.00 ,168,"$8,064 ","$7,096 ","$3,629 ",45%,Online
Foot Locker,1185732,12/15/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$48.00 ,138,"$6,624 ","$5,829 ","$3,180 ",48%,Online
Foot Locker,1185732,12/15/2021,Midwest,Michigan,Detroit,Men's Apparel,$55.00 ,143,"$7,865 ","$6,921 ","$4,090 ",52%,Online
Foot Locker,1185732,12/15/2021,Midwest,Michigan,Detroit,Women's Apparel,$59.00 ,163,"$9,617 ","$8,463 ","$6,251 ",65%,Online
Foot Locker,1185732,1/18/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$27.00 ,156,"$4,212 ","$3,707 ","$2,106 ",50%,Online
Foot Locker,1185732,1/18/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$29.00 ,123,"$3,567 ","$3,139 ","$1,676 ",47%,Online
Foot Locker,1185732,1/18/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$19.00 ,123,"$2,337 ","$2,057 ","$1,052 ",45%,Online
Foot Locker,1185732,1/18/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,$24.00 ,77,"$1,848 ","$1,626 ",$961 ,52%,Online
Foot Locker,1185732,1/18/2021,Midwest,Michigan,Detroit,Men's Apparel,$39.00 ,98,"$3,822 ","$3,363 ","$1,873 ",49%,Online
Foot Locker,1185732,1/18/2021,Midwest,Michigan,Detroit,Women's Apparel,$29.00 ,123,"$3,567 ","$3,139 ","$2,247 ",63%,Online
Foot Locker,1185732,2/18/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$29.00 ,182,"$5,278 ","$4,645 ","$2,797 ",53%,Online
Foot Locker,1185732,2/18/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$28.00 ,94,"$2,632 ","$2,316 ","$1,290 ",49%,Online
Foot Locker,1185732,2/18/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$19.00 ,113,"$2,147 ","$1,889 ",$966 ,45%,Online
Foot Locker,1185732,2/18/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$24.00 ,70,"$1,680 ","$1,478 ",$874 ,52%,Online
Foot Locker,1185732,2/18/2021,Midwest,Missouri,St. Louis,Men's Apparel,$38.00 ,88,"$3,344 ","$2,943 ","$1,505 ",45%,Online
Foot Locker,1185732,2/18/2021,Midwest,Missouri,St. Louis,Women's Apparel,$28.00 ,120,"$3,360 ","$2,957 ","$2,117 ",63%,Online
Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$34.00 ,186,"$6,324 ","$5,565 ","$3,225 ",51%,Online
Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$34.00 ,87,"$2,958 ","$2,603 ","$1,331 ",45%,Online
Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,$23.00 ,95,"$2,185 ","$1,923 ","$1,005 ",46%,Online
Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$28.00 ,54,"$1,512 ","$1,331 ",$771 ,51%,Online
Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Men's Apparel,$41.00 ,75,"$3,075 ","$2,706 ","$1,507 ",49%,Online
Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Women's Apparel,$34.00 ,102,"$3,468 ","$3,052 ","$2,254 ",65%,Online
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$33.00 ,144,"$4,752 ","$4,182 ","$2,471 ",52%,Online
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$27.00 ,72,"$1,944 ","$1,711 ",$953 ,49%,Online
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,$18.00 ,83,"$1,494 ","$1,315 ",$732 ,49%,Online
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$23.00 ,52,"$1,196 ","$1,052 ",$622 ,52%,Online
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Men's Apparel,$36.00 ,65,"$2,340 ","$2,059 ","$1,053 ",45%,Online
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Women's Apparel,$28.00 ,105,"$2,940 ","$2,587 ","$1,793 ",61%,Online
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$39.00 ,180,"$7,020 ","$6,178 ","$3,580 ",51%,Online
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$34.00 ,88,"$2,992 ","$2,633 ","$1,406 ",47%,Online
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,$29.00 ,87,"$2,523 ","$2,220 ","$1,161 ",46%,Online
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$29.00 ,65,"$1,885 ","$1,659 ","$1,037 ",55%,Online
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,Men's Apparel,$44.00 ,70,"$3,080 ","$2,710 ","$1,478 ",48%,Online
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,Women's Apparel,$45.00 ,105,"$4,725 ","$4,158 ","$2,835 ",60%,Online
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$32.00 ,168,"$5,376 ","$4,731 ","$2,903 ",54%,Online
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$27.00 ,91,"$2,457 ","$2,162 ","$1,130 ",46%,Online
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,$23.00 ,113,"$2,599 ","$2,287 ","$1,274 ",49%,Online
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$23.00 ,91,"$2,093 ","$1,842 ","$1,047 ",50%,Online
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,Men's Apparel,$38.00 ,102,"$3,876 ","$3,411 ","$1,744 ",45%,Online
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,Women's Apparel,$42.00 ,142,"$5,964 ","$5,248 ","$3,877 ",65%,Online
Foot Locker,1185732,7/17/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$36.00 ,203,"$7,308 ","$6,431 ","$4,019 ",55%,Online
Foot Locker,1185732,7/17/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$33.00 ,130,"$4,290 ","$3,775 ","$2,016 ",47%,Online
Foot Locker,1185732,7/17/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,$29.00 ,128,"$3,712 ","$3,267 ","$1,708 ",46%,Online
Foot Locker,1185732,7/17/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$29.00 ,101,"$2,929 ","$2,578 ","$1,552 ",53%,Online
Foot Locker,1185732,7/17/2021,Midwest,Missouri,St. Louis,Men's Apparel,$37.00 ,94,"$3,478 ","$3,061 ","$1,704 ",49%,Online
Foot Locker,1185732,7/17/2021,Midwest,Missouri,St. Louis,Women's Apparel,$41.00 ,160,"$6,560 ","$5,773 ","$4,002 ",61%,Online
Foot Locker,1185732,8/18/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$38.00 ,203,"$7,714 ","$6,788 ","$3,857 ",50%,Online
Foot Locker,1185732,8/18/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$38.00 ,143,"$5,434 ","$4,782 ","$2,500 ",46%,Online
Foot Locker,1185732,8/18/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,$32.00 ,120,"$3,840 ","$3,379 ","$1,766 ",46%,Online
Foot Locker,1185732,8/18/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$24.00 ,91,"$2,184 ","$1,922 ","$1,201 ",55%,Online
Foot Locker,1185732,8/18/2021,Midwest,Missouri,St. Louis,Men's Apparel,$34.00 ,81,"$2,754 ","$2,424 ","$1,294 ",47%,Online
Foot Locker,1185732,8/18/2021,Midwest,Missouri,St. Louis,Women's Apparel,$36.00 ,128,"$4,608 ","$4,055 ","$2,995 ",65%,Online
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$32.00 ,174,"$5,568 ","$4,900 ","$2,784 ",50%,Online
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$28.00 ,100,"$2,800 ","$2,464 ","$1,316 ",47%,Online
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,$14.00 ,75,"$1,050 ",$924 ,$515 ,49%,Online
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,$14.00 ,83,"$1,162 ","$1,023 ",$616 ,53%,Online
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,Men's Apparel,$23.00 ,77,"$1,771 ","$1,558 ",$832 ,47%,Online
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,Women's Apparel,$28.00 ,95,"$2,660 ","$2,341 ","$1,702 ",64%,Online
Foot Locker,1185732,10/18/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$34.00 ,131,"$4,454 ","$3,920 ","$2,272 ",51%,Online
Foot Locker,1185732,10/18/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,$24.00 ,91,"$2,184 ","$1,922 ","$1,092 ",50%,Online
